rainfall,river_level,humidity,temperature,soil_moisture,elevation,drainage,urbanization,flood
80.3,1.24,83.56,42.11,45.15,937.23,0.43,0.37,0
223.69,1.01,91.09,38.87,51.63,125.3,0.88,0.12,0
54.5,0.24,78.82,30.56,65.11,934.46,0.37,0.26,0
120.9,2.09,71.48,34.29,50.31,101.62,0.3,0.98,0
258.36,3.61,30.34,40.59,63.94,237.34,0.66,0.48,0
335.97,0.99,67.87,23.83,95.84,583.19,0.15,0.32,1
241.73,8.52,33.83,10.83,93.15,389.43,0.05,0.05,1
32.08,9.58,87.33,33.35,77.49,83.16,0.33,0.07,0
28.17,5.85,43.48,19.03,32.71,771.32,0.62,0.51,0
55.73,0.88,46.17,11.64,76.59,511.99,0.66,0.19,0
341.48,6.66,56.28,30.05,14.61,680.4,0.95,0.91,1
327.97,8.53,63.46,16.88,93.9,73.58,0.26,0.26,1
49.95,6.76,96.08,26.32,66.53,628.13,0.41,0.9,0
145.12,3.17,59.33,31.21,21.38,71.82,0.99,0.55,0
351.51,0.21,44.93,12.86,75.45,397.64,0.29,0.48,0
25.25,6.3,98.23,17.82,12.62,189.58,0.26,0.12,0
251.12,6.08,59.65,16.62,92.18,609.49,0.07,0.85,1
173.82,0.15,47.07,17.89,61.97,67.72,0.57,0.23,0
71.87,3.43,85.19,28.68,89.7,635.06,0.4,0.45,0
40.68,3.81,72.18,26.14,33.4,845.71,0.57,0.85,0
66.17,1.87,42.95,31.52,78.54,258.14,0.68,0.28,0
384.57,8.01,82.29,25.02,73.31,542.13,0.51,0.87,1
353.52,0.74,84.82,17.79,14.17,257.5,0.6,0.52,0
128.19,5.0,35.96,21.69,73.22,593.83,0.66,0.69,0
308.37,9.1,78.9,15.84,53.33,478.91,0.61,0.17,1
142.53,0.98,40.64,34.96,33.98,390.17,0.24,0.17,0
164.98,8.86,97.66,23.83,12.02,145.75,0.32,0.3,1
214.07,0.07,73.57,22.06,65.73,567.77,0.49,0.77,0
288.59,9.7,85.77,16.84,84.75,976.75,0.85,0.32,1
138.5,5.64,75.04,15.11,74.78,269.43,0.09,0.06,0
270.17,9.88,97.42,25.96,29.66,527.71,0.15,0.36,1
383.14,4.63,60.18,13.62,42.83,555.61,0.73,0.16,1
83.2,7.96,68.01,22.65,96.06,32.07,0.95,0.7,0
231.21,1.66,47.69,32.31,22.54,466.34,0.96,0.84,0
68.51,1.11,92.16,33.9,56.95,202.72,0.17,0.44,0
286.51,9.82,83.37,20.17,41.4,183.89,0.47,0.01,1
246.87,8.45,68.53,14.82,52.3,829.6,0.07,0.68,1
64.07,6.13,60.09,41.08,66.63,326.25,0.16,0.73,0
130.9,3.32,77.91,10.68,96.13,885.0,0.03,0.11,0
121.43,5.38,47.92,14.51,48.63,172.92,0.69,0.01,0
167.34,9.96,39.42,18.42,13.45,745.82,0.53,0.0,0
361.77,6.7,77.8,40.7,67.58,197.49,0.46,0.81,1
229.73,9.81,83.73,14.95,96.1,30.14,0.61,0.87,1
283.79,2.21,59.54,41.49,48.36,385.51,0.56,0.73,0
122.22,2.49,90.07,18.9,35.06,252.72,0.94,0.39,0
174.36,2.64,62.5,11.07,59.19,290.15,0.73,0.55,0
39.94,7.29,36.65,24.25,22.84,945.37,0.83,0.17,0
1.44,1.3,36.71,22.55,38.61,18.16,0.61,0.81,0
246.11,9.78,59.1,35.58,79.56,122.17,0.84,0.71,1
148.99,6.98,78.74,14.66,81.39,552.67,0.05,0.5,1
219.3,9.84,75.35,32.26,31.15,921.23,0.74,0.95,1
340.33,3.06,99.65,16.1,40.59,870.37,0.2,0.36,1
308.64,0.87,94.02,37.17,83.54,319.34,0.69,0.83,0
185.2,7.04,68.65,16.2,13.63,82.46,0.45,0.53,0
7.47,2.38,47.83,43.73,82.21,533.65,0.8,0.01,0
303.69,4.71,88.57,25.11,81.93,849.55,0.31,0.9,1
71.24,9.92,45.41,43.5,39.56,692.14,0.3,0.73,0
238.5,1.81,52.82,37.77,60.72,442.95,0.44,0.6,0
393.02,0.88,77.64,37.48,99.05,797.48,0.22,0.71,1
303.44,4.68,98.01,25.48,32.51,767.05,0.68,0.09,0
155.62,5.49,98.52,39.71,97.12,570.44,0.91,0.04,0
302.61,8.78,76.15,43.75,26.34,776.59,0.2,0.71,1
238.05,3.76,30.54,27.99,34.51,432.62,0.75,0.13,0
203.03,5.78,66.14,31.61,30.46,686.86,0.92,0.28,0
361.0,7.4,82.34,35.57,61.5,755.1,0.48,0.88,1
338.26,1.27,37.36,41.72,39.55,393.95,0.05,0.78,0
339.59,2.11,77.37,36.19,89.37,676.63,0.88,0.15,0
146.2,6.43,96.04,40.13,56.09,512.53,0.1,0.77,0
103.28,2.35,70.28,23.86,31.84,711.76,0.9,0.01,0
1.63,2.37,71.12,31.54,98.22,849.65,0.94,0.65,0
118.88,2.77,62.38,41.52,69.35,869.55,0.31,0.11,0
385.2,4.52,70.71,38.99,76.94,135.44,0.64,0.93,1
113.92,2.32,83.8,39.06,99.42,109.13,0.39,0.94,0
293.45,2.49,70.58,42.19,28.84,611.22,0.33,0.63,0
284.26,5.68,33.79,38.43,73.36,572.3,0.43,0.51,1
125.69,5.07,45.61,33.52,39.69,665.99,0.8,0.07,0
190.78,3.09,87.67,44.68,70.95,488.81,0.96,0.21,0
398.43,6.52,36.85,34.03,51.94,957.3,0.09,0.92,1
254.73,1.93,76.03,32.47,10.24,507.86,0.22,0.58,0
59.44,1.97,79.81,21.25,11.23,904.19,0.41,0.59,0
136.03,9.54,53.31,36.8,75.52,224.21,0.76,0.96,1
371.88,6.83,57.48,16.84,51.27,313.56,0.67,0.33,1
47.55,6.23,40.91,30.8,14.83,139.65,0.13,0.27,0
194.92,2.92,85.45,21.54,13.0,243.03,0.36,0.37,0
277.94,9.87,32.93,44.37,13.31,411.07,0.47,0.07,1
167.24,3.09,95.59,37.75,60.72,799.32,0.8,0.11,0
64.05,5.51,47.45,33.19,18.39,634.87,0.48,0.73,0
314.28,8.43,52.74,25.32,46.47,906.13,0.17,0.15,1
391.37,6.49,75.94,32.13,42.82,296.04,0.42,0.69,1
99.33,0.04,47.97,22.94,83.02,340.11,0.33,0.13,0
163.16,7.06,60.01,27.49,53.86,538.93,0.8,0.31,0
317.43,2.32,39.58,24.35,98.75,576.56,0.6,0.26,0
329.39,0.35,66.37,34.3,84.23,400.31,0.38,0.66,0
327.85,1.42,97.19,41.14,60.65,183.74,0.69,0.15,0
225.69,3.75,53.6,10.82,19.38,773.26,0.04,0.64,0
366.4,0.24,80.49,43.47,71.04,172.64,0.06,0.58,1
83.51,3.09,32.32,25.27,52.81,163.59,0.11,0.18,0
29.55,6.49,78.01,36.42,83.61,588.17,0.64,0.84,0
296.25,1.58,94.39,37.41,64.85,112.47,0.85,0.22,0
192.15,1.6,94.38,11.47,15.01,559.23,0.88,0.51,0
260.95,4.44,49.58,25.89,14.87,286.07,0.56,0.49,0
216.59,8.89,85.25,41.17,94.02,62.14,0.19,0.16,1
264.09,8.31,82.31,10.9,17.12,996.83,0.42,0.58,1
21.21,2.91,59.12,24.67,55.29,324.04,0.74,0.27,0
163.34,8.45,59.19,34.24,11.75,426.59,0.83,0.27,0
62.25,6.28,94.18,44.98,25.92,461.03,0.45,0.47,0
100.24,4.95,93.43,19.13,49.74,810.46,0.7,0.27,0
127.23,4.68,84.28,11.85,49.06,142.28,0.61,0.5,0
181.5,9.21,68.2,15.43,57.02,795.57,0.14,0.8,1
58.65,4.01,80.37,34.76,78.03,257.16,0.44,0.0,0
78.35,4.93,75.18,42.95,12.99,387.19,0.72,0.54,0
4.23,2.01,78.3,43.73,46.13,305.61,0.47,0.87,0
335.25,6.36,40.1,30.39,27.18,123.21,0.17,0.76,1
105.0,5.57,55.27,44.4,70.5,270.06,0.84,0.79,0
33.9,6.04,98.4,29.47,33.55,19.72,0.44,0.93,0
47.4,0.01,66.01,35.34,46.03,872.22,0.1,0.17,0
191.82,6.49,80.72,11.92,84.43,58.22,0.23,0.42,1
219.19,3.73,60.98,23.28,72.94,648.12,0.29,0.08,0
21.48,9.74,36.41,42.42,61.36,0.5,0.68,0.05,0
42.45,5.55,55.35,35.43,11.06,48.07,0.35,0.29,0
189.42,6.86,95.12,18.04,71.44,175.63,0.08,0.99,1
68.86,9.01,62.95,41.66,81.15,473.37,0.65,0.67,0
261.58,8.6,53.36,18.05,63.92,321.29,0.87,0.99,1
299.27,2.54,83.21,22.13,44.52,678.2,0.62,0.74,0
267.58,1.66,49.69,24.16,20.17,778.56,0.21,0.29,0
376.46,7.87,89.56,13.25,90.83,187.65,0.46,0.78,1
245.04,2.3,61.09,24.83,77.64,741.56,0.77,0.69,0
178.92,5.34,82.05,41.52,79.04,4.8,0.53,0.34,0
306.73,8.08,62.05,30.95,14.18,363.17,0.3,0.72,1
206.48,0.79,49.1,31.43,56.4,211.44,0.82,0.34,0
160.31,2.83,33.16,22.44,32.99,330.7,0.56,0.58,0
174.69,1.83,56.17,18.52,23.08,441.37,0.59,0.1,0
46.62,6.91,33.97,34.54,43.48,692.98,0.07,0.53,0
164.14,4.24,65.82,29.39,99.59,321.51,0.22,0.17,0
97.11,8.27,58.84,27.5,28.87,818.73,0.45,0.69,0
260.33,6.93,89.6,10.29,78.34,884.75,0.15,0.86,1
105.88,3.46,97.75,27.34,93.92,8.65,0.85,0.3,0
330.49,8.23,66.19,40.95,53.58,791.68,0.86,0.72,1
56.36,0.64,83.11,19.87,97.46,255.38,0.73,0.28,0
122.02,0.05,42.22,18.68,51.01,103.69,0.72,0.92,0
272.88,9.87,91.57,12.82,48.68,458.01,0.5,0.54,1
323.47,3.44,40.08,39.13,26.28,446.01,0.94,0.43,0
367.79,5.18,73.31,30.64,58.76,461.02,0.47,0.29,1
131.76,2.58,61.63,20.32,16.23,277.63,0.12,0.61,0
398.05,7.22,70.69,34.22,29.17,994.72,0.92,0.69,1
385.02,4.35,78.68,21.65,99.19,987.87,0.58,0.25,1
358.33,5.16,31.91,15.36,35.09,977.45,0.29,0.29,1
241.62,4.22,85.18,22.23,20.69,887.09,0.98,0.41,0
321.33,1.36,39.26,42.26,88.1,62.1,0.94,0.47,0
262.89,3.35,47.66,11.06,38.45,232.07,0.38,0.13,0
52.21,6.36,50.97,18.68,29.19,439.99,0.68,0.81,0
365.44,7.15,93.59,12.36,47.25,648.7,0.28,0.46,1
349.74,4.18,90.31,37.99,19.46,625.54,0.21,0.7,1
196.62,8.47,69.03,27.09,78.25,47.49,0.4,0.08,1
278.78,2.99,73.58,27.87,56.22,376.71,0.35,0.33,0
333.35,0.8,95.11,15.78,86.91,680.66,0.18,0.14,1
375.26,9.15,66.63,28.91,48.95,41.5,0.93,0.83,1
245.38,3.9,94.56,31.2,78.51,175.6,0.5,0.16,0
277.07,5.33,50.06,40.92,39.55,44.46,0.08,0.22,1
269.8,8.14,67.83,40.35,51.42,792.67,0.75,0.17,1
298.32,9.18,44.56,25.14,44.35,436.48,0.29,0.79,1
371.79,7.49,68.16,14.77,95.03,702.42,0.78,0.19,1
57.61,4.63,56.51,11.02,31.89,6.29,0.99,0.48,0
224.42,8.31,60.63,12.8,76.9,406.7,0.67,0.23,1
88.75,6.38,54.29,40.45,78.11,955.96,0.7,0.48,0
136.85,4.25,43.5,32.76,87.29,851.37,0.45,0.64,0
306.84,0.56,53.14,21.89,42.08,584.01,0.22,0.94,0
310.38,2.21,74.52,38.87,25.32,344.39,0.92,0.45,0
364.64,3.12,41.43,18.91,78.7,970.96,0.33,0.34,1
363.3,5.21,80.85,34.51,30.06,578.85,0.45,0.92,1
183.26,0.39,37.3,24.54,97.4,537.44,0.95,0.36,0
233.51,6.38,90.5,23.99,68.04,232.85,0.39,0.79,1
349.5,3.8,30.71,43.74,35.07,671.2,0.9,0.75,0
172.49,7.46,44.51,34.91,66.12,70.55,0.69,0.28,0
240.92,3.52,62.57,34.13,12.61,659.24,0.42,0.16,0
270.96,2.62,51.9,39.41,70.97,279.05,0.16,0.27,0
195.28,0.24,68.86,21.31,15.32,128.77,0.72,0.23,0
382.09,5.76,32.03,14.11,74.92,504.55,0.09,0.76,1
57.51,2.24,54.91,29.24,14.8,891.09,0.55,1.0,0
15.28,6.74,96.27,22.81,29.66,457.03,0.84,0.2,0
161.48,0.21,74.51,25.74,24.91,766.95,0.07,0.32,0
152.39,6.08,76.2,22.88,72.72,581.37,0.9,0.35,0
197.85,5.68,72.81,22.98,43.11,891.03,0.32,0.65,0
275.33,3.87,69.42,32.1,49.88,300.36,0.36,0.89,1
335.94,8.98,69.14,31.85,94.79,689.68,0.13,0.85,1
358.75,1.43,95.31,42.98,90.48,773.64,0.65,0.5,1
309.94,0.74,75.51,13.37,16.04,629.15,0.18,0.3,0
363.07,4.91,79.74,21.19,15.4,204.51,0.79,0.66,1
189.43,3.86,73.61,19.17,28.22,512.89,0.77,0.14,0
380.43,1.89,81.01,33.91,31.78,723.5,0.09,0.17,1
396.81,8.78,50.0,35.79,25.56,200.28,0.77,0.23,1
257.59,7.94,31.54,18.77,25.84,716.55,0.82,0.9,0
144.68,8.3,41.53,26.74,38.53,568.18,0.71,0.28,0
326.92,6.08,47.7,14.77,91.98,236.67,0.15,0.3,1
3.26,5.54,71.6,43.42,80.36,203.95,0.3,0.96,0
390.96,2.62,65.16,22.84,16.18,214.34,0.77,0.62,0
276.76,8.92,59.93,24.56,26.71,239.22,0.82,0.12,1
46.6,0.26,41.58,13.02,72.62,203.82,0.08,0.22,0
36.91,5.92,51.37,11.2,65.63,950.79,0.05,0.55,0
211.32,0.7,56.59,24.43,82.86,157.78,0.12,0.57,0
270.44,8.69,32.53,15.39,70.36,192.19,0.39,0.56,1
326.66,2.07,60.96,15.31,78.43,881.0,0.63,0.49,0
396.68,9.74,79.81,34.35,16.23,484.25,0.01,0.66,1
276.31,9.02,36.46,14.03,55.56,762.73,0.29,0.32,1
346.72,1.12,80.55,37.36,12.06,887.35,0.25,0.95,0
105.4,3.68,31.95,27.26,33.05,519.24,0.77,0.34,0
330.55,4.96,54.27,34.62,42.23,859.66,0.46,0.23,0
330.2,7.56,44.63,23.8,85.17,662.14,0.96,0.5,1
30.73,6.52,89.69,36.05,79.23,315.46,0.89,0.76,0
390.62,9.71,96.79,36.59,61.6,379.12,0.77,0.06,1
159.57,4.62,30.96,30.78,35.28,914.0,0.86,0.97,0
158.89,6.05,90.29,14.79,78.93,218.2,0.46,0.03,0
43.24,6.81,66.6,10.31,12.38,495.48,0.91,0.27,0
19.42,4.21,47.48,17.57,29.39,30.62,0.75,0.34,0
213.81,4.91,49.97,34.35,72.41,552.06,0.62,0.65,0
97.36,3.35,81.25,39.43,54.36,142.14,0.85,0.33,0
216.7,6.92,78.01,29.26,40.39,274.35,0.32,0.87,1
84.63,7.69,92.59,43.42,80.36,963.86,0.92,0.52,0
66.04,7.51,59.99,28.99,91.8,547.8,0.49,0.4,0
225.04,6.35,40.18,18.42,11.53,258.1,0.24,0.26,0
145.64,3.11,59.48,37.98,56.55,738.05,0.94,0.27,0
157.16,4.91,36.18,11.35,30.52,457.37,0.35,0.17,0
176.91,4.0,38.53,22.54,37.17,512.87,0.11,0.78,0
101.22,0.79,60.76,29.04,73.61,711.34,0.7,0.89,0
29.08,5.39,38.28,20.74,92.57,859.75,0.88,0.08,0
206.56,1.66,82.4,10.77,39.96,339.79,0.63,0.38,0
140.25,2.58,81.91,27.53,32.21,506.56,0.26,0.85,0
311.54,8.46,46.2,25.82,98.98,806.95,0.2,0.88,1
270.66,6.32,52.03,44.72,86.28,354.17,0.41,0.42,1
3.55,9.92,89.59,13.25,95.98,643.53,0.14,0.5,0
59.93,2.21,66.59,38.0,52.44,267.06,0.13,0.1,0
342.9,9.66,61.15,40.53,28.69,797.84,0.23,0.37,1
314.44,0.55,70.67,39.32,66.79,21.48,0.79,0.19,0
11.75,7.16,70.15,24.22,92.68,360.71,0.54,0.07,0
164.75,6.93,48.17,41.21,79.63,19.26,0.28,0.53,0
100.75,2.72,91.01,43.64,83.17,33.93,0.69,0.17,0
194.81,5.7,79.88,30.17,88.86,124.11,0.81,0.59,0
142.16,2.85,82.42,24.97,39.64,138.19,0.08,0.74,0
278.68,8.43,78.87,22.38,49.16,474.65,0.17,0.01,1
4.79,4.15,95.12,41.11,89.91,718.45,0.07,0.99,0
81.88,3.06,70.6,37.41,72.74,318.92,0.18,0.31,0
47.02,4.09,44.9,17.98,24.61,278.5,0.73,0.61,0
287.37,6.87,77.85,11.62,18.14,12.76,0.56,0.95,1
50.18,7.12,49.87,32.96,50.36,952.04,0.74,0.24,0
342.57,8.74,84.47,42.9,37.16,281.84,0.7,0.85,1
69.49,7.06,74.6,41.13,32.07,713.63,0.77,0.79,0
354.8,8.92,44.14,17.46,25.21,534.88,0.47,0.36,1
162.15,4.92,99.55,14.36,28.73,918.3,0.41,0.33,0
109.57,4.56,79.77,13.35,17.45,517.65,0.13,0.73,0
393.84,8.36,90.57,43.6,96.38,675.14,0.52,0.59,1
29.19,7.22,30.14,35.47,20.87,988.85,0.12,0.3,0
160.53,2.55,79.88,12.86,19.28,582.52,0.5,0.06,0
230.62,3.63,51.24,35.6,37.18,918.31,0.21,0.73,0
307.85,5.16,68.26,32.8,40.28,710.45,0.24,1.0,1
267.64,9.7,69.17,39.36,75.52,458.49,0.06,0.56,1
354.94,6.33,53.84,16.04,93.83,156.82,0.75,0.73,1
221.97,0.31,97.82,36.42,46.56,571.75,0.59,0.61,0
266.34,4.12,31.37,28.94,42.45,718.92,0.2,0.99,0
331.58,6.47,55.27,12.21,37.67,757.98,0.67,0.13,1
43.37,7.17,88.04,16.61,99.37,472.39,0.83,0.75,0
337.11,0.21,33.27,18.61,56.82,60.77,0.63,0.75,0
166.77,7.14,83.46,36.3,94.53,224.8,0.04,0.8,1
317.79,7.06,69.94,41.13,56.34,272.96,0.27,0.15,1
278.1,4.35,80.58,28.93,87.87,933.87,0.18,0.41,1
23.71,4.75,50.05,40.22,83.09,394.97,0.44,0.43,0
158.07,6.77,36.29,30.93,24.41,102.96,1.0,0.27,0
190.65,3.5,90.14,38.23,27.44,333.84,0.13,0.15,0
74.36,9.75,57.8,44.71,30.32,216.71,0.85,0.39,0
380.81,2.56,42.03,42.42,95.72,222.68,0.01,0.91,1
303.57,9.99,62.3,37.13,33.21,760.6,0.73,0.23,1
34.62,5.15,40.26,15.2,51.85,744.63,0.37,0.13,0
283.24,2.0,83.2,30.12,98.51,61.85,0.8,0.84,0
351.9,3.99,94.69,24.29,93.76,194.12,0.49,0.23,1
397.16,1.3,67.3,22.42,46.02,773.33,0.77,0.23,0
55.93,7.87,89.84,17.67,70.68,186.24,0.75,0.21,0
14.14,8.1,80.22,38.86,76.0,714.38,0.05,0.54,0
233.63,1.43,44.53,42.75,13.06,743.06,0.01,0.2,0
93.29,7.62,77.8,32.13,58.37,810.7,0.21,0.28,0
159.45,7.66,35.77,22.6,53.82,547.43,0.92,0.27,0
87.65,1.01,66.66,34.88,66.37,752.74,0.69,0.11,0
379.79,5.71,56.99,10.58,97.95,627.83,0.3,0.84,1
142.62,3.02,88.24,15.04,43.09,665.69,0.54,0.22,0
248.29,1.57,50.26,21.31,74.2,629.24,0.45,0.65,0
396.32,6.03,66.57,22.69,28.38,725.83,0.13,0.99,1
85.35,8.03,32.66,31.11,65.22,607.19,0.91,0.68,0
207.15,2.18,44.79,34.27,12.06,164.98,0.59,0.37,0
232.66,6.74,97.48,37.93,80.14,680.94,0.73,0.13,1
4.67,4.36,91.39,35.78,57.16,637.9,0.77,0.4,0
183.1,9.9,64.59,26.49,88.37,828.84,0.58,0.53,1
98.65,5.6,55.09,31.55,90.15,0.97,0.53,0.19,0
58.65,4.7,41.82,13.61,41.72,759.37,0.24,0.68,0
117.98,5.73,99.01,17.97,64.33,615.09,0.92,0.29,0
80.43,5.63,52.43,36.04,47.33,435.48,0.66,0.37,0
29.79,0.58,64.34,11.1,23.47,852.17,0.02,0.15,0
322.67,4.68,44.28,33.5,29.93,742.91,0.17,0.74,1
262.72,4.61,80.39,38.94,25.3,729.71,0.29,0.5,0
107.16,2.14,98.58,24.91,45.23,796.95,0.58,0.03,0
4.15,5.49,60.16,35.2,75.45,747.79,0.21,0.86,0
61.7,3.1,94.68,25.65,79.19,886.57,0.63,0.2,0
187.61,3.57,55.41,42.88,18.22,991.72,0.79,0.79,0
246.54,0.23,43.85,13.39,47.34,915.29,0.77,0.66,0
146.3,9.5,37.52,19.99,77.61,814.61,0.72,0.42,0
384.55,8.35,47.85,27.28,29.21,960.4,0.23,0.44,1
219.64,0.57,83.97,41.22,74.04,130.77,0.94,0.03,0
132.7,4.37,94.29,13.08,27.22,542.32,0.89,0.74,0
177.02,5.93,94.57,28.89,31.28,445.06,0.25,0.26,0
17.36,8.19,65.57,31.66,55.3,395.07,0.75,0.06,0
95.9,5.12,69.95,30.71,70.58,280.42,0.8,0.95,0
66.16,9.3,50.87,40.62,42.25,528.39,0.59,0.18,0
44.84,8.2,78.02,23.61,84.03,504.4,0.06,0.52,0
18.0,3.3,51.72,31.77,44.36,0.69,0.3,0.8,0
84.78,4.02,60.89,26.08,76.12,582.84,0.66,0.88,0
170.41,1.86,38.11,21.83,98.65,237.74,0.57,0.68,0
279.5,9.79,68.59,24.31,55.24,926.19,0.07,0.56,1
255.53,0.42,88.0,14.29,56.9,221.61,0.22,0.13,0
217.52,7.15,76.31,10.04,83.34,515.62,0.32,0.0,1
345.04,1.67,53.71,39.91,27.37,518.66,0.11,0.88,0
12.47,1.84,50.6,22.38,51.91,963.11,0.09,0.37,0
21.92,7.48,75.79,13.17,36.57,568.2,0.58,0.19,0
160.47,7.84,56.16,40.7,40.24,575.59,0.67,0.74,0
237.25,8.33,70.35,28.63,17.33,433.1,0.66,0.08,0
3.11,0.11,51.78,43.18,63.77,204.01,0.16,0.84,0
383.3,5.58,80.08,37.35,94.22,365.64,0.49,0.91,1
40.57,4.23,40.76,30.68,28.68,140.5,0.76,0.28,0
141.21,9.62,32.95,40.5,87.36,808.37,0.04,0.05,0
396.81,2.13,91.09,12.56,93.6,496.03,0.52,0.35,1
61.8,4.49,67.86,23.6,19.56,690.51,0.9,0.98,0
362.05,7.89,81.85,35.23,68.47,916.85,0.99,0.59,1
332.07,9.43,60.05,27.16,18.4,110.17,0.55,0.05,1
257.29,5.42,92.95,33.35,21.86,668.17,0.65,0.23,0
271.82,8.44,94.83,16.85,26.39,357.18,0.87,0.51,1
198.13,7.21,39.5,25.02,23.56,115.02,0.28,0.66,0
240.01,5.55,78.13,34.54,99.68,815.46,0.85,0.88,0
281.56,6.33,69.95,24.16,59.28,966.89,0.36,0.34,1
35.62,1.41,33.43,17.6,48.0,518.87,0.4,0.27,0
41.29,6.89,68.98,10.47,32.96,796.25,0.41,0.04,0
216.45,0.75,72.78,41.75,33.1,804.44,0.55,0.24,0
169.94,3.26,49.63,40.63,12.69,403.94,0.59,0.81,0
296.08,8.29,93.82,11.22,84.49,692.31,0.46,0.34,1
172.88,5.58,77.9,32.32,92.31,348.39,0.65,0.49,0
56.66,9.83,35.47,15.01,65.68,16.08,0.62,0.45,0
343.76,6.51,93.54,16.27,86.32,674.48,0.63,0.29,1
162.49,3.91,35.99,31.02,41.09,44.9,0.39,0.86,0
114.28,1.39,98.63,24.03,52.25,293.49,0.71,0.89,0
128.07,9.07,39.43,37.38,71.77,129.48,0.81,0.96,0
33.92,7.59,57.09,36.91,58.61,435.39,0.77,0.31,0
208.84,2.7,95.89,40.66,63.5,631.33,0.79,0.41,0
260.19,1.25,55.87,15.51,54.79,491.07,0.68,0.04,0
25.16,3.64,95.43,43.31,28.57,716.8,0.15,0.15,0
71.72,2.03,40.6,38.97,45.13,33.85,0.52,0.75,0
208.99,6.19,72.01,40.75,50.74,108.0,0.96,0.06,0
309.09,0.08,55.2,35.63,30.49,199.22,0.09,0.72,0
206.01,3.71,58.96,21.53,96.46,623.68,0.29,0.15,0
59.77,7.26,79.78,10.23,17.67,146.88,0.88,0.27,0
103.26,7.44,80.79,37.75,34.94,698.35,0.8,0.28,0
12.39,9.03,94.84,26.99,30.02,694.67,0.8,0.2,0
337.13,4.66,88.41,30.71,58.96,689.17,0.3,0.76,1
38.67,1.15,95.14,15.15,18.35,492.09,0.94,0.87,0
360.48,5.17,65.16,32.86,96.41,804.02,0.57,0.15,1
124.29,9.73,54.07,26.21,79.51,754.82,0.44,0.22,0
133.0,5.04,61.62,19.88,94.97,346.83,0.13,0.21,0
280.91,5.02,96.52,15.03,77.41,992.14,0.82,0.15,0
124.33,7.48,38.98,21.27,39.42,67.61,0.47,0.53,0
222.84,1.87,31.77,11.61,32.46,336.41,0.23,0.74,0
74.68,9.62,41.12,44.55,49.72,472.82,0.38,0.38,0
17.7,1.29,68.22,27.33,38.89,696.3,0.5,0.08,0
266.05,0.56,63.08,17.27,71.56,821.55,0.72,0.39,0
143.96,1.9,56.0,36.25,22.26,128.39,0.66,0.03,0
336.56,7.12,95.84,18.99,95.92,219.87,0.64,0.12,1
322.11,0.82,94.54,22.44,63.18,867.26,0.38,0.31,0
283.13,3.12,95.21,17.47,63.56,612.33,0.48,0.81,1
273.41,3.62,45.9,18.51,34.9,580.63,0.45,0.62,0
336.8,4.67,36.46,36.25,77.17,791.82,0.3,0.29,1
239.9,4.96,81.72,29.0,42.04,551.55,0.41,0.07,0
212.27,5.07,88.65,26.67,46.31,948.03,1.0,0.81,0
52.33,3.66,71.35,27.47,32.96,456.34,0.98,0.22,0
51.03,9.03,70.84,11.58,92.78,214.39,0.16,0.19,0
348.38,3.21,68.97,42.53,49.51,289.84,0.21,0.12,1
124.88,9.42,81.65,41.61,29.65,396.34,0.46,0.46,0
289.22,4.96,30.45,10.63,46.24,411.13,1.0,0.76,0
160.89,0.04,97.69,23.22,74.53,162.05,0.99,0.85,0
48.06,9.67,85.12,32.58,21.44,581.03,0.93,0.86,0
201.38,8.65,67.6,26.83,81.11,762.56,0.13,0.26,1
316.18,5.99,43.83,10.39,36.94,779.25,0.64,1.0,1
172.36,1.66,83.23,41.5,46.08,966.62,0.03,0.27,0
140.93,2.32,42.72,18.83,92.27,205.58,0.34,0.81,0
110.85,8.78,69.37,13.94,56.88,309.29,0.86,0.43,0
39.23,9.67,42.69,11.02,44.99,235.04,0.56,0.09,0
302.86,0.19,69.14,35.4,30.3,376.26,0.63,0.53,0
33.27,4.11,53.66,22.24,42.53,984.87,0.55,0.63,0
148.91,9.32,41.68,31.79,54.97,754.71,0.92,0.21,0
341.27,1.93,78.25,21.78,54.69,488.86,0.46,0.52,0
190.5,3.66,44.67,37.59,48.26,208.62,0.78,0.09,0
102.74,5.96,70.94,17.7,83.26,555.4,0.96,0.65,0
319.78,1.79,85.06,39.92,27.28,607.81,0.01,0.81,0
339.81,1.15,90.61,11.16,16.75,223.94,0.11,0.31,0
386.81,3.08,42.84,16.96,97.46,499.39,0.16,0.07,1
397.13,6.04,36.09,40.24,57.21,393.78,0.8,0.38,1
327.71,8.23,87.79,34.64,11.67,839.25,0.98,0.66,1
228.27,0.9,98.69,26.84,57.73,922.14,0.38,0.61,0
228.92,4.62,46.18,25.82,98.0,584.03,0.39,0.05,0
72.49,1.94,42.68,20.69,70.72,57.13,0.51,0.39,0
226.36,9.81,92.71,41.89,65.84,468.97,0.66,0.75,1
145.61,9.15,61.08,16.84,79.14,488.89,0.01,0.12,1
134.26,6.78,36.71,43.78,70.83,205.6,0.81,0.73,0
340.02,0.05,97.65,24.84,40.63,508.39,0.69,0.87,0
274.67,4.2,34.4,42.48,57.14,673.55,0.47,0.94,0
200.38,9.86,63.52,39.05,92.84,591.16,0.83,0.95,1
366.32,9.93,58.75,19.5,54.66,168.22,0.2,0.49,1
335.86,6.58,91.95,36.78,41.56,393.71,0.87,0.26,1
